,title,company,salary,summary
618,Administrative Specialist,Arkansas Association of Educational Administrators,,"ESSENTIAL FUNCTIONS: Receives visitors at the front desk by greeting, welcoming, directing & announcing the appropriately."
619,Materials Handler,US Department of Veterans Affairs,$17.86 - $20.87 an hour,"Must possess a valid, state driver's license or commercial driver's license(CDL), as applicable, if required to operate a motor vehicle or commercial vehicle."
620,Delivery Associate,Amazon DSP,$15 an hour,Must be comfortable driving and working in varying weather conditions.Able to get in and out of van and walk up and down stairs through your shift.
621,,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
622,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
623,Customer Service Representative,AT&T,$15.00 - $16.77 an hour,"Answers inbound call from customers with billing issues, technical issues, or general questions regarding service.If you’re 18 years or older, let’s talk."
624,Warehouse Person (Loader) (FT/Nights),PepsiCo,$17.46 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
625,"Technical Customer Service Advisor, Work From Home",Conduent,$14.25 an hour,We are actively seeking full-time agents to work from home and deliver excellent technical customer service on behalf of our client - a world leader in…
626,Crew,Trader Joe's,$12 - $16 an hour,Operating the cash register in a fun and efficient manner.Our Crew Members create a warm and friendly shopping experience in our stores.
627,Drivers Wanted (No Special License Required) Lots of Work &...,All My Sons Moving & Storage,$15 - $17 an hour ++,"Full, Part Time, Weekends only, or make your own schedule!$15 to $17 per hour (Based on Experience).Sign-on Bonus of $250 pending completion of Driver…"
628,Administrative Specialist,Arkansas Association of Educational Administrators,,"ESSENTIAL FUNCTIONS: Receives visitors at the front desk by greeting, welcoming, directing & announcing the appropriately."
629,Airport Agent - Customer Service,Envoy Air Inc.,,"Possess a valid, unexpired and unsuspended driver’s license; some license restrictions may prohibit a candidate from qualifying for this position."
630,Aerie - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you're able to proactively resolve guest concerns while sticking to company policy.
631,Delivery Associate,Amazon DSP,$15 an hour,Must be comfortable driving and working in varying weather conditions.Able to get in and out of van and walk up and down stairs through your shift.
632,Guest Advocate (Cashier or Front of Store Attendant/ Cart At...,TARGET,,Make a connection with guests by engaging in friendly and genuine conversation throughout each transaction; asking open ended questions about the guest’s…
633,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
634,Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
635,Pet Sitter/Dog Walker,VIP Pet Care,$15 - $20 an hour,"In-home pet sitting: while clients are away we visit their home 1-4 times per day to walk, feed and care for their pet/s;"
636,,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
637,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
638,Customer Service Representative,AT&T,$15.00 - $16.77 an hour,"Answers inbound call from customers with billing issues, technical issues, or general questions regarding service.If you’re 18 years or older, let’s talk."
639,Warehouse Person (Loader) (FT/Nights),PepsiCo,$17.46 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
640,Medical Cannabis Trimmer,Cannabis Careers,,"Ensure optimal plant and product data organization and reconciliation, by making sure plant tags always stay with their respective plant as it goes through all…"
641,Airport Agent - Customer Service,Envoy Air Inc.,,"Possess a valid, unexpired and unsuspended driver’s license; some license restrictions may prohibit a candidate from qualifying for this position."
642,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
643,Crew,Trader Joe's,$12 - $16 an hour,Operating the cash register in a fun and efficient manner.Our Crew Members create a warm and friendly shopping experience in our stores.
644,Materials Handler,US Department of Veterans Affairs,$17.86 - $20.87 an hour,"Must possess a valid, state driver's license or commercial driver's license(CDL), as applicable, if required to operate a motor vehicle or commercial vehicle."
645,Aerie - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you're able to proactively resolve guest concerns while sticking to company policy.
646,Drivers Wanted (No Special License Required) Lots of Work &...,All My Sons Moving & Storage,$15 - $17 an hour ++,"Full, Part Time, Weekends only, or make your own schedule!$15 to $17 per hour (Based on Experience).Sign-on Bonus of $250 pending completion of Driver…"
647,Administrative Specialist,Arkansas Association of Educational Administrators,,"ESSENTIAL FUNCTIONS: Receives visitors at the front desk by greeting, welcoming, directing & announcing the appropriately."
648,Delivery Associate,Amazon DSP,$15 an hour,Must be comfortable driving and working in varying weather conditions.Able to get in and out of van and walk up and down stairs through your shift.
649,Independent Property Inspector,Assessor Photos,"Up to $48,716 a year",Fill out a form on your cell phone using a downloadable mobile application.The property inspector then reports the general condition of the property using a…
650,Pet Sitter/Dog Walker,VIP Pet Care,$15 - $20 an hour,"In-home pet sitting: while clients are away we visit their home 1-4 times per day to walk, feed and care for their pet/s;"
651,,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
652,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
653,Office Manager,System Scale Corporation,"$37,440 a year","Prior work with answering customer calls / customer service.Client Communications: managing inbound calls, scheduling service requests, logging information…"
654,Warehouse Person (Loader) (FT/Nights),PepsiCo,$17.46 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
655,Restaurant Server/Cashier,Gus's World Famous Fried Chicken,$12 - $20 an hour,A good job for someone just entering the workforce or returning to the workforce with limited experience and education.Preparing bill and processing payment.
656,PAY INCREASED PT Machine Operator - 88,"Coin Wrap, Inc.",$13 an hour,"SUMMARY (basic purpose of the job): This entry-level position completes all aspects of processing coin, i.e. roll cracking, coin wrapping, coin sorting, coin…"
657,Customer Service Representative,AT&T,$15.00 - $16.77 an hour,"Answers inbound call from customers with billing issues, technical issues, or general questions regarding service.If you’re 18 years or older, let’s talk."
