,title,company,salary,summary
2349,Treatment Program Coordinator/HEAL,University of Kentucky,"$44,762 - $73,861 a year",The primary responsibilities of the Treatment Coordinator are to: work with implementation science and community engagement team to develop and coordinate…
2350,Installation Technician,REM Company,"$25,000 - $35,000 a year",Valid driver's license with good driving record.Gain some great experience to promote to higher roles -- all of our support and leadership staff started in an…
2351,Front of House Employee,Wallace Station,$7.50 - $9.00 an hour,"All customers and staff are required to wear a mask, additional sanitation procedures, clear signage stating rules, employee health check, proper social…"
2352,Legal Assistant/Receptionist,Harris Federal Law Firm,$15 - $17 an hour,"Phone consultations and case evaluation/qualification.Serve potential clients with effective, prompt and proactive communications."
2353,Aesthetic Nurse Injector,Center for Anti-Aging MedSpa,$20 - $25 an hour,"Help to perform administrative duties as needed such as returning messages, scheduling and answering the phone.This is a full time, Monday - Friday position."
2354,Experienced Appliance/Refrigerator Technician,Mako Appliance,,"Ability to use basic hand tools and industry diagnostic and repair equipment (Volt-ohm meter, Amprobe, CO detector, etc.High school diploma or GED preferred."
2355,,"LHC Group, Inc.",,"Current LPN licensure in state of practice.Provides services within the scope of practice as defined by the state laws governing the practice of nursing, in…"
2356,Warehouse Package Handler,FedEx Ground PH US,$15 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
2357,❤️ Full-Time Maid/House Cleaner $600-700 paid Weekly,Top Mops Cleaning Service,$600 - $700 a week,Get paid enough in tips to pay your car payment each month.Work closely with our trainers as they teach you how to make top pay in a few weeks time.
2358,Secretary 2021-2022 School Year,Jessamine County School District,,"Greet visitors and answer phone calls; answer questions, provide information or direct individual to appropriate department or District employee; open, sort and…"
2359,Seasonal Customer Service Associate,Amazon.com Services LLC,$15 an hour,"Support customers through typing, phone, and computer skills by navigating the internet and website, multiple browsers, email, social media, and instant…"
2360,Academic Coordinator,University of Kentucky,"$41,475 - $66,373 a year",TL strives to achieve the goal of enhancing the academic experience of students at UK by working closely with campus partners to develop student-responsive…
2361,AE - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you’re able to proactively resolve guest concerns while sticking to company policy.
2362,Travelling Order Selectors Needed! (starting at $20/hr),FHI,From $20 an hour,"Must commit to a minimum of 6-8 weeks on every assignment.Vocollect, voice selection, RF scanner experience a plus.Must be able to travel!$40 day per-diem."
2363,Supported Employment Specialist,Finck Supported Living Services of Kentucky,$15 - $40 an hour,"HS Diploma w/ job related experience, Bachelor Degree in Education, Social Work, or related field preferred.Assess skills, interests, abilities, etc. to write…"
2364,Family Support Specialist I,Commonwealth of Kentucky,"$2,207 a month","Substitute EXPERIENCE for EDUCATION: Administrative work, clerical office work, work dealing directly with the public , or experience in reviewing, monitoring,…"
