,title,company,salary,summary
823,Kroger Retail Clerk,Kroger Stores,,Assist customers at checkout and bag groceries.Build attractive displays and stock shelves.Select and gather products to fulfill customer’s online orders.
824,Warehouse Person (Loader) (FT/Evenings),PepsiCo,$17.35 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
825,,FedEx Ground PH US,$17 - $20 an hour ++,"From I-95, take the Jimmy Deloach (106) exit and go WEST on Jimmy Deloach, travel about 3 miles until you see Morgan Lakes Industrial Blvd on the RIGHT."
826,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
827,Full-Time (30-35 Hours) Maid/House Cleaner $700-800 paid Wee...,Hubbard's Maid Service,$700 - $800 a week,Work closely with our trainers as they teach you how to make top pay in a few weeks time.Get paid what you're worth ($700-800 for 30-35 hours).
828,Veterinary Receptionist/Assistant,Allison Animal Care,$10 - $18 an hour,"Answering and routing phone calls.Experience working in a veterinary clinic is preferred.Job Types: Full-time, Part-time."
829,Internal Revenue Agent,Internal Revenue Service,,"In this position, you will use your professional knowledge and skill in accounting and auditing techniques and practices to examine various tax returns,…"
830,DHS/DFCS/SS - Social Services Specialist 1 (CRRU) -00017152,"Family and Children Services, Division of - DFCS","$35,388 a year",Current Georgia state government employees will be subject to State Personnel Board rule provisions.Bachelor's degree from an accredited college or university.
831,Front Desk Receptionist,Chatham Orthopaedic Associates,$12 - $15 an hour,"Duties include taking co-pays and account payments, scheduling appointments, Phone calls, verifying insurance and providing patients with necessary paperwork…"
832,Dental Receptionist,Confidential,$15 - $19 an hour,Full-Time Front Office Dental Staff.Minimum 2 years dental experience.Trained in EagleSoft practice software management system.
833,Front Desk Receptionist,Medical Office,$9 - $18 an hour,Answering and routing phone calls.At least one year of experience in a doctor's office.Medical office: 1 year (Required).
834,Dental Office - Front Desk Administrator,Confidential,$15 - $20 an hour,"Answering phones with a smile, Checking patients in/out, Updating patient information, coordinating daily patient flow and practice operations."
835,RURAL CARR ASSOC/SRV REG RTE,United States Postal Service,$19.06 an hour,"DRIVING REQUIRED: Applicants must have a valid state driver’s license, a safe driving record, and at least two years of.Loads mail in vehicle."
836,Scheduler / Dispatcher,Hubbard's Maid Service,$800 - $900 a week,The scheduler will be answering phones and emails from our customers in a professional manner in order to provide them with exceptional customer service in a…
837,Warehouse Person (Loader) (FT/Evenings),PepsiCo,$17.35 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
838,Transportation Security Officer (TSO),Transportation Security Administration,"$34,446 - $49,208 a year","Per the President's 2014 Fair Employment memo, TSA policy is to not adversely consider a candidate based on unemployment or financial difficulty through no…"
839,"NIKE SAVANNAH RETAIL SALES ASSOCIATE SEASONAL (""ATHLETE"")",Nike,,"Maintain knowledge of various store departments and be available to operate cash register for regular transactions, perform shipping and receiving duties, stock…"
840,,FedEx Ground PH US,$17 - $20 an hour ++,"From I-95, take the Jimmy Deloach (106) exit and go WEST on Jimmy Deloach, travel about 3 miles until you see Morgan Lakes Industrial Blvd on the RIGHT."
841,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
842,Full-Time (30-35 Hours) Maid/House Cleaner $700-800 paid Wee...,Hubbard's Maid Service,$700 - $800 a week,Work closely with our trainers as they teach you how to make top pay in a few weeks time.Get paid what you're worth ($700-800 for 30-35 hours).
843,Veterinary Receptionist/Assistant,Allison Animal Care,$10 - $18 an hour,"Answering and routing phone calls.Experience working in a veterinary clinic is preferred.Job Types: Full-time, Part-time."
844,Internal Revenue Agent,Internal Revenue Service,,"In this position, you will use your professional knowledge and skill in accounting and auditing techniques and practices to examine various tax returns,…"
845,Front Desk Receptionist,Chatham Orthopaedic Associates,$12 - $15 an hour,"Duties include taking co-pays and account payments, scheduling appointments, Phone calls, verifying insurance and providing patients with necessary paperwork…"
