,Unnamed: 0,City,title,company,salary,summary
614,614,"DodgeCity, KS",President,"Arrowhead West, Inc.",,"Must have a Valid Driver’s license and a safe driving record.Valid driver’s license is required.Stays abreast of developments in the field locally, state and…"
615,615,"DodgeCity, KS",Construction Superintendent,Arrowhead Contracting,"$65,000 - $90,000 a year",Federal Agency clientele providing multi-discipline construction and environmental remediation services at project sites throughout the country.
616,616,"DodgeCity, KS",,Doordash,,"Choose your own hours: Unlike full-time jobs or seasonal gigs, when and where you work is totally up to you.Any car, scooter, or bicycle (in select cities)."
617,617,"DodgeCity, KS",PSE SALES & SVCS/DISTRIBUTION ASSOCIATE,United States Postal Service,$18.49 an hour,"DRIVING REQUIRED: Applicants must have a valid state driver’s license, a safe driving record, and at least two years of.At the level required by the job."
618,618,"DodgeCity, KS",Industrial Journeyman & Helper Electricians,360 Industrial Services,Up to $30 an hour,The project will be in a Ammonia plant working in a plant environment.We are also seeking a helper to assist the Journeyman.
619,619,"DodgeCity, KS",Dodge City:,YMCA of Southwest Kansas,,Dodge City…
620,620,"DodgeCity, KS",Registered Nurse - Primary Care CBOC,US Department of Veterans Affairs,"$56,896 - $105,351 a year",Nurse II - A BSN with approximately 2-3 years of nursing practice/experience; OR ADN or Diploma in Nursing and a Bachelor's degree in a related field and…
621,621,"DodgeCity, KS",Teacher Assistant,First Christian Church Child Care Center,From $7.50 an hour,"Meet the emotional, social, physical and cognitive needs of each child Encourage assistants to contribute to curriculum planning Coordinate field trips Prepare…"
622,622,"DodgeCity, KS",Human Resources Specialist,Boot Hill Casino & Resort,"From $40,000 a year","Recruitment, on-boarding, and retention,.Participate in an engaging work environment, and.Must be at least 21 years of age and able to obtain a Kansas Racing …"
623,623,"DodgeCity, KS",Theatre Staff,B&b Theatres Ks Llc,,"Greeting guests upon arrival and making them feel welcome.Our Frontline team is cross-trained to work behind the concession stand and box office, interacting…"
624,624,"DodgeCity, KS",Dillons Retail Clerk (Dodge City Dillons),Dillons,,Assist customers at checkout and bag groceries.Build attractive displays and stock shelves.Select and gather products to fulfill customer’s online orders.
625,625,"DodgeCity, KS",Administrative Assistant,"Link Staffing Services, Inc.",$14.00 - $14.50 an hour,Answering and routing phone calls.Monitor the contractor drawings and maintaining records of installations.Ensure that the schedule and budget are maintained…
626,626,"DodgeCity, KS",Assistant Bookkeeper,"Ford County, KS",$15.00 - $16.25 an hour,"Under the supervision of the County Treasurer, The Accounting Assistant is responsible for maintaining accurate records of all tax transactions and assisting…"
627,627,"DodgeCity, KS","General Production - Full Time - Dodge City, KS",Cargill,,"General use of a knife or other tools.This is a full-time position located in Dodge City, KS and does not provide any type of relocation assistance."
628,628,"DodgeCity, KS",Store Team Member,Casey's General Stores,,Smile and greet our guests while running the cash register.Discount on prepared food made from our kitchen while working.
629,629,"DodgeCity, KS",,Adecco General Staffing,"$10,000 a year","Over the course of the month, you’ll travel across the United States shadowing our CEO and making your impact on the Group’s strategic vision."
630,630,"DodgeCity, KS",Patient Account Representative,Parallon,,"You will refer calls/accounts to appropriate parties based on customer inquiries.Your benefits include 401k, PTO, medical, dental, vision, flex spending, life,…"
631,631,"DodgeCity, KS",Transportation Security Officer (TSO),Transportation Security Administration,$18.16 - $25.23 an hour,"Per the President's 2014 Fair Employment memo, TSA policy is to not adversely consider a candidate based on unemployment or financial difficulty through no…"
632,632,"DodgeCity, KS",FEDEX ROUTE DRIVER,MAVRICK ENTERPRISES INC,From $140 a day,"MUST BE AT LEAST 21 YEARS OF AGE.MUST HAVE 1 YEAR DRIVING EXPERIENCE IN THE LAST 3 YEARS DRIVING A SCHOOL BUS, FARM TRUCK, DELIVER TRUCK ETC.."
633,633,"DodgeCity, KS",Servers and Line Cooks for Cowboy Capital Saloon and Grill,301 4th Ave Dodge City Ks,,"Line cooks, kitchen prep, and servers needed.Full time and part time availability.Job Types: Full-time, Part-time."
634,634,"DodgeCity, KS",PSE SALES & SVCS/DISTRIBUTION ASSOCIATE,United States Postal Service,$18.49 an hour,"DRIVING REQUIRED: Applicants must have a valid state driver’s license, a safe driving record, and at least two years of.At the level required by the job."
635,635,"DodgeCity, KS",SALES ASSOCIATE,Dollar General,,Operate cash register and flatbed scanner to itemize and total customer's purchase; bag merchandise.Clean front end of store and help set up sidewalk displays…
636,636,"DodgeCity, KS",Dodge City:,YMCA of Southwest Kansas,,Dodge City…
637,637,"DodgeCity, KS",Customer Sales Associate,Rent-A-Center,,We offer a comprehensive and competitive benefits package that includes everything from health insurance to a 401(k) and generous paid time off.
638,638,"DodgeCity, KS",Registered Nurse - Primary Care CBOC,US Department of Veterans Affairs,"$56,896 - $105,351 a year",Nurse II - A BSN with approximately 2-3 years of nursing practice/experience; OR ADN or Diploma in Nursing and a Bachelor's degree in a related field and…
639,639,"DodgeCity, KS",Dillons Retail Clerk (Dodge City Dillons),Dillons,,Assist customers at checkout and bag groceries.Build attractive displays and stock shelves.Select and gather products to fulfill customer’s online orders.
640,640,"DodgeCity, KS",Patient Account Representative,Parallon,,"You will refer calls/accounts to appropriate parties based on customer inquiries.Your benefits include 401k, PTO, medical, dental, vision, flex spending, life,…"
641,641,"DodgeCity, KS",Industrial Journeyman & Helper Electricians,360 Industrial Services,Up to $30 an hour,The project will be in a Ammonia plant working in a plant environment.We are also seeking a helper to assist the Journeyman.
642,642,"DodgeCity, KS",Transportation Security Officer (TSO),Transportation Security Administration,$18.16 - $25.23 an hour,"Per the President's 2014 Fair Employment memo, TSA policy is to not adversely consider a candidate based on unemployment or financial difficulty through no…"
643,643,"DodgeCity, KS",Human Resources Specialist,Boot Hill Casino & Resort,"From $40,000 a year","Recruitment, on-boarding, and retention,.Participate in an engaging work environment, and.Must be at least 21 years of age and able to obtain a Kansas Racing …"
644,644,"DodgeCity, KS",Theatre Staff,B&b Theatres Ks Llc,,"Greeting guests upon arrival and making them feel welcome.Our Frontline team is cross-trained to work behind the concession stand and box office, interacting…"
645,645,"DodgeCity, KS",President,"Arrowhead West, Inc.",,"Must have a Valid Driver’s license and a safe driving record.Valid driver’s license is required.Stays abreast of developments in the field locally, state and…"
646,646,"DodgeCity, KS",Teacher Assistant,First Christian Church Child Care Center,From $7.50 an hour,"Meet the emotional, social, physical and cognitive needs of each child Encourage assistants to contribute to curriculum planning Coordinate field trips Prepare…"
